,_id,qc_user,run_timestamp,_cls,cartridge_pass_fail,build_completion_date,build_completion_user,pressure_line_qc,rework,rework_description,dev_ncmr,entry_date,cartridge_type,membrane_lot,center_cap_lot,anolyte_tank_leak_rate,catholyte_tank_leak_rate,notes,qc_results,latest_assay_analysis_pass_fail,latest_assay_analysis_fail_reason,pn702_0013_lot,initial_x_measurement,initial_z_measurement,gap_after_alignment,size_insert_lot,pn050_319_LCLot,pre_glue_x_measurement,pre_glue_z_measurement,membrane_gap,tank_leak_rate,pressure_line_leak_rate,b_date_ts,b_date,exp_date
109,1250805739,merlita.lagman,1754512957,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754430660000},productionline@proteinsimple.com,0.0235,False,NONE,N/A,{'$date': 1754419973676},1,20135476,1825700,0.0171,0.0171,,"[{'analysis_timestamp': 1754507466, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-06_13-42-37', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754521873, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754430660000,2025-08-05 21:51:00,2026-08-31
110,1250805741,merlita.lagman,1754513072,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754431500000},productionline@proteinsimple.com,0.0148,False,NONE,N/A,{'$date': 1754420767780},1,20135476,1825700,0.0234,0.0231,,"[{'analysis_timestamp': 1754508025, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-06_16-44-32', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754522433, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754431500000,2025-08-05 22:05:00,2026-08-31
111,1250805744,merlita.lagman,1754513159,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754435460000},productionline@proteinsimple.com,0.0146,False,NONE,N/A,{'$date': 1754424763682},1,20135476,1825700,0.0248,0.0242,,"[{'analysis_timestamp': 1754508489, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-06_16-45-59', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754522902, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754435460000,2025-08-05 23:11:00,2026-08-31
112,1250805740,merlita.lagman,1754513211,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754430840000},productionline@proteinsimple.com,0.017,False,NONE,N/A,{'$date': 1754420113657},1,20135476,1825700,0.0272,0.0251,,"[{'analysis_timestamp': 1754507840, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-06_13-46-51', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754522249, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754430840000,2025-08-05 21:54:00,2026-08-31
113,1250805742,merlita.lagman,1754513217,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754431920000},productionline@proteinsimple.com,0.0148,False,NONE,N/A,{'$date': 1754421226261},1,20135476,1825700,0.0299,0.0299,,"[{'analysis_timestamp': 1754508177, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-06_13-46-57', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754522588, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754431920000,2025-08-05 22:12:00,2026-08-31
114,1250805745,merlita.lagman,1754513230,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754435940000},productionline@proteinsimple.com,0.0216,False,NONE,N/A,{'$date': 1754425358567},1,20135476,1825700,0.0221,0.0233,,"[{'analysis_timestamp': 1754508619, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-06_16-47-10', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754523029, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754435940000,2025-08-05 23:19:00,2026-08-31
115,1250805743,merlita.lagman,1754513365,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754432700000},productionline@proteinsimple.com,0.0238,False,NONE,N/A,{'$date': 1754421979575},1,20135476,1825700,0.0174,0.0166,,"[{'analysis_timestamp': 1754508313, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-06_13-49-25', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754522719, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754432700000,2025-08-05 22:25:00,2026-08-31
116,1250806747,merlita.lagman,1754513539,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473020000},productionline@proteinsimple.com,0.0235,False,NONE,NA,{'$date': 1754462326739},1,20135476,1825700,0.0163,0.0147,,"[{'analysis_timestamp': 1754508842, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1130_2025-08-06_13-52-19', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754523250, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473020000,2025-08-06 09:37:00,2026-08-31
117,6250731755,poojan.patel,1754516468,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1754004660000},productionline@proteinsimple.com,0.0368,False,NONE,,{'$date': 1753993902195},6,,,,,,"[{'analysis_timestamp': 1754517050, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kc1010_2025-08-06_17-41-07', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754531456, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,250731,250417JL-B,-4.09,-1.64,,,,1754004660000,2025-07-31 23:31:00,2026-07-31
118,6250801757,poojan.patel,1754516480,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1754065440000},productionline@proteinsimple.com,0.0473,False,NONE,,{'$date': 1754054719614},6,,,,,,"[{'analysis_timestamp': 1754388685, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': ['HC'], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Re-test', 'run_id': 'kf1583_2025-08-02_09-10-20', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754403092, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}, {'analysis_timestamp': 1754516972, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf2274_2025-08-06_14-41-20', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754531377, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,250801,250417JL-B,-3.11,3.12,,,,1754065440000,2025-08-01 16:24:00,2026-08-31
119,6250729661,poojan.patel,1754516522,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1753807080000},productionline@proteinsimple.com,0.0424,False,NA,,{'$date': 1753796376561},6,,,,,,"[{'analysis_timestamp': 1753953449, 'analysis_user': 'ad/aye.khaing', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': ['HC'], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Re-test', 'run_id': 'kf1583_2025-07-30_13-45-17', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1753967857, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}, {'analysis_timestamp': 1754516892, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3045_2025-08-06_14-42-02', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754531295, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,250729,250507JL-A,-5.56,3.12,,,,1753807080000,2025-07-29 16:38:00,2026-07-31
120,6250801769,poojan.patel,1754516523,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1754074260000},productionline@proteinsimple.com,0.055,False,NONE,,{'$date': 1754063537461},6,,,,,,"[{'analysis_timestamp': 1754390906, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': ['HC'], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Re-test', 'run_id': 'kf1583_2025-08-02_14-49-24', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754405312, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}, {'analysis_timestamp': 1754516933, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1583_2025-08-06_17-42-03', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754531337, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,250801,250507JL-B,-4.74,4.6,,,,1754074260000,2025-08-01 18:51:00,2026-08-31
121,6250730698,poojan.patel,1754516557,MauriceCartridge.MauriceCESDSPlusCartridge,Fail,{'$date': 1753899000000},productionline@proteinsimple.com,0.0489,False,,CAN135,{'$date': 1753888313087},6,,,,,Q001,"[{'analysis_timestamp': 1753960661, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': ['HC'], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Re-test', 'run_id': 'kc1009_2025-07-31_08-41-38', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1753975087, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}, {'analysis_timestamp': 1754517090, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': ['HC'], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Scrap', 'run_id': 'kc1009_2025-08-06_17-42-37', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754531495, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Scrap,,,,,250730,250214JL-A,4.09,10.27,,,,1753899000000,2025-07-30 18:10:00,2026-07-31
122,6250731742,poojan.patel,1754516605,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1753995900000},productionline@proteinsimple.com,0.0242,False,NONE,,{'$date': 1753985164256},6,,,,,,"[{'analysis_timestamp': 1754050373, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': 'Re-test', 'run_id': 'kf2274_2025-08-01_05-17-51', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754064778, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}, {'analysis_timestamp': 1754517011, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf1775_2025-08-06_17-43-25', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1754531415, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,250731,250417JL-B,3.11,5.25,,,,1753995900000,2025-07-31 21:05:00,2026-07-31
123,1250806748,merlita.lagman,1754520024,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473140000},productionline@proteinsimple.com,0.0214,False,NONE,NA,{'$date': 1754462404342},1,20135476,1825700,0.0143,0.0141,,"[{'analysis_timestamp': 1754515873, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-06_15-40-24', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754530278, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473140000,2025-08-06 09:39:00,2026-08-31
124,1250806750,merlita.lagman,1754520131,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473440000},productionline@proteinsimple.com,0.0156,False,NONE,NA,{'$date': 1754462738363},1,20135476,1825700,0.0106,0.0105,,"[{'analysis_timestamp': 1754516126, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-06_18-42-11', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754530538, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473440000,2025-08-06 09:44:00,2026-08-31
125,1250806749,merlita.lagman,1754520272,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473200000},productionline@proteinsimple.com,0.016,False,NONE,NA,{'$date': 1754462479934},1,20135476,1825700,0.0117,0.0124,,"[{'analysis_timestamp': 1754516008, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-06_15-44-32', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754530415, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473200000,2025-08-06 09:40:00,2026-08-31
126,1250806753,merlita.lagman,1754520327,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473680000},productionline@proteinsimple.com,0.01797,False,NONE,NA,{'$date': 1754462958089},1,20130775,1825700,0.0131,0.0152,,"[{'analysis_timestamp': 1754516516, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-06_18-45-27', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754530928, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473680000,2025-08-06 09:48:00,2026-08-31
127,1250806754,merlita.lagman,1754520397,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473740000},productionline@proteinsimple.com,0.016,False,NONE,NA,{'$date': 1754463023305},1,30135476,1825700,0.0111,0.0129,,"[{'analysis_timestamp': 1754516655, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-06_18-46-37', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754531078, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473740000,2025-08-06 09:49:00,2026-08-31
128,1250806751,merlita.lagman,1754520405,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473500000},productionline@proteinsimple.com,0.0158,False,NONE,NA,{'$date': 1754462809817},1,20135476,1825700,0.0159,0.0162,,"[{'analysis_timestamp': 1754516243, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-06_15-46-45', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754530650, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473500000,2025-08-06 09:45:00,2026-08-31
129,1250806755,merlita.lagman,1754520442,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754474640000},productionline@proteinsimple.com,0.0182,False,NONE,NA,{'$date': 1754463924464},1,20135476,1825700,0.0189,0.0179,,"[{'analysis_timestamp': 1754516812, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf3051_2025-08-06_15-47-22', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754531226, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754474640000,2025-08-06 10:04:00,2026-08-31
130,1250806756,merlita.lagman,1754520523,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754474700000},productionline@proteinsimple.com,0.0176,False,NONE,NA,{'$date': 1754463982300},1,20135476,1825700,0.0124,0.0123,,"[{'analysis_timestamp': 1754516948, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1130_2025-08-06_15-48-43', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754531363, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754474700000,2025-08-06 10:05:00,2026-08-31
131,1250806752,merlita.lagman,1754520547,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1754473560000},productionline@proteinsimple.com,0.0127,False,NONE,NA,{'$date': 1754462880053},1,20135476,1825700,0.013,0.0144,,"[{'analysis_timestamp': 1754516358, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-06_15-49-07', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1754530770, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,,,,,1754473560000,2025-08-06 09:46:00,2026-08-31
